,country,year,cases,sex,age
26033,LK,1996,163.0,m,15-24
31802,LK,1996,327.0,m,25-34
37571,LK,1996,491.0,m,35-44
43340,LK,1996,523.0,m,45-54
49109,LK,1996,355.0,m,55-64
77955,LK,1997,23.0,f,0-14
83724,LK,1997,245.0,f,15-24
89493,LK,1997,217.0,f,25-34
95262,LK,1997,173.0,f,35-44
101031,LK,1997,176.0,f,45-54
106800,LK,1997,89.0,f,55-64
20265,LK,1997,11.0,m,0-14
26034,LK,1997,215.0,m,15-24
31803,LK,1997,390.0,m,25-34
37572,LK,1997,596.0,m,35-44
43341,LK,1997,623.0,m,45-54
49110,LK,1997,396.0,m,55-64
77956,LK,1998,22.0,f,0-14
83725,LK,1998,228.0,f,15-24
89494,LK,1998,235.0,f,25-34
95263,LK,1998,169.0,f,35-44
101032,LK,1998,173.0,f,45-54
106801,LK,1998,119.0,f,55-64
20266,LK,1998,7.0,m,0-14
26035,LK,1998,237.0,m,15-24
31804,LK,1998,430.0,m,25-34
37573,LK,1998,628.0,m,35-44
43342,LK,1998,663.0,m,45-54
49111,LK,1998,445.0,m,55-64
77957,LK,1999,10.0,f,0-14
83726,LK,1999,264.0,f,15-24
89495,LK,1999,231.0,f,25-34
95264,LK,1999,168.0,f,35-44
101033,LK,1999,148.0,f,45-54
106802,LK,1999,126.0,f,55-64
20267,LK,1999,8.0,m,0-14
26036,LK,1999,255.0,m,15-24
31805,LK,1999,406.0,m,25-34
37574,LK,1999,621.0,m,35-44
43343,LK,1999,646.0,m,45-54
49112,LK,1999,440.0,m,55-64
77958,LK,2000,23.0,f,0-14
83727,LK,2000,312.0,f,15-24
89496,LK,2000,264.0,f,25-34
95265,LK,2000,176.0,f,35-44
101034,LK,2000,202.0,f,45-54
106803,LK,2000,144.0,f,55-64
20268,LK,2000,25.0,m,0-14
26037,LK,2000,266.0,m,15-24
31806,LK,2000,459.0,m,25-34
37575,LK,2000,695.0,m,35-44
43344,LK,2000,793.0,m,45-54
49113,LK,2000,484.0,m,55-64
77959,LK,2001,18.0,f,0-14
83728,LK,2001,296.0,f,15-24
89497,LK,2001,247.0,f,25-34
95266,LK,2001,194.0,f,35-44
101035,LK,2001,174.0,f,45-54
106804,LK,2001,156.0,f,55-64
20269,LK,2001,6.0,m,0-14
26038,LK,2001,284.0,m,15-24
31807,LK,2001,446.0,m,25-34
37576,LK,2001,713.0,m,35-44
43345,LK,2001,779.0,m,45-54
49114,LK,2001,528.0,m,55-64
77960,LK,2002,19.0,f,0-14
83729,LK,2002,320.0,f,15-24
89498,LK,2002,248.0,f,25-34
95267,LK,2002,205.0,f,35-44
101036,LK,2002,151.0,f,45-54
106805,LK,2002,151.0,f,55-64
20270,LK,2002,11.0,m,0-14
26039,LK,2002,287.0,m,15-24
31808,LK,2002,411.0,m,25-34
37577,LK,2002,682.0,m,35-44
43346,LK,2002,788.0,m,45-54
49115,LK,2002,551.0,m,55-64
77961,LK,2003,14.0,f,0-14
83730,LK,2003,305.0,f,15-24
89499,LK,2003,218.0,f,25-34
95268,LK,2003,186.0,f,35-44
101037,LK,2003,187.0,f,45-54
106806,LK,2003,132.0,f,55-64
20271,LK,2003,12.0,m,0-14
26040,LK,2003,311.0,m,15-24
31809,LK,2003,467.0,m,25-34
37578,LK,2003,694.0,m,35-44
43347,LK,2003,791.0,m,45-54
49116,LK,2003,495.0,m,55-64
77962,LK,2004,18.0,f,0-14
83731,LK,2004,263.0,f,15-24
89500,LK,2004,237.0,f,25-34
95269,LK,2004,192.0,f,35-44
101038,LK,2004,176.0,f,45-54
106807,LK,2004,122.0,f,55-64
20272,LK,2004,6.0,m,0-14
26041,LK,2004,358.0,m,15-24
31810,LK,2004,472.0,m,25-34
37579,LK,2004,664.0,m,35-44
43348,LK,2004,800.0,m,45-54
49117,LK,2004,521.0,m,55-64
77963,LK,2005,19.0,f,0-14
83732,LK,2005,295.0,f,15-24
89501,LK,2005,261.0,f,25-34
95270,LK,2005,189.0,f,35-44
101039,LK,2005,200.0,f,45-54
106808,LK,2005,154.0,f,55-64
20273,LK,2005,9.0,m,0-14
26042,LK,2005,341.0,m,15-24
31811,LK,2005,520.0,m,25-34
37580,LK,2005,724.0,m,35-44
43349,LK,2005,918.0,m,45-54
49118,LK,2005,657.0,m,55-64
77964,LK,2006,13.0,f,0-14
83733,LK,2006,301.0,f,15-24
89502,LK,2006,248.0,f,25-34
95271,LK,2006,178.0,f,35-44
101040,LK,2006,189.0,f,45-54
106809,LK,2006,157.0,f,55-64
20274,LK,2006,8.0,m,0-14
26043,LK,2006,342.0,m,15-24
31812,LK,2006,496.0,m,25-34
37581,LK,2006,600.0,m,35-44
43350,LK,2006,816.0,m,45-54
49119,LK,2006,563.0,m,55-64
77965,LK,2007,16.0,f,0-14
83734,LK,2007,279.0,f,15-24
89503,LK,2007,228.0,f,25-34
95272,LK,2007,183.0,f,35-44
101041,LK,2007,182.0,f,45-54
106810,LK,2007,176.0,f,55-64
20275,LK,2007,10.0,m,0-14
26044,LK,2007,288.0,m,15-24
31813,LK,2007,477.0,m,25-34
37582,LK,2007,664.0,m,35-44
43351,LK,2007,802.0,m,45-54
49120,LK,2007,649.0,m,55-64
77966,LK,2008,26.0,f,0-14
83735,LK,2008,298.0,f,15-24
89504,LK,2008,288.0,f,25-34
95273,LK,2008,183.0,f,35-44
101042,LK,2008,173.0,f,45-54
106811,LK,2008,172.0,f,55-64
20276,LK,2008,11.0,m,0-14
26045,LK,2008,283.0,m,15-24
31814,LK,2008,488.0,m,25-34
37583,LK,2008,717.0,m,35-44
43352,LK,2008,810.0,m,45-54
49121,LK,2008,649.0,m,55-64
77979,LR,1996,44.0,f,0-14
83748,LR,1996,72.0,f,15-24
89517,LR,1996,78.0,f,25-34
95286,LR,1996,51.0,f,35-44
101055,LR,1996,24.0,f,45-54
106824,LR,1996,12.0,f,55-64
20289,LR,1996,38.0,m,0-14
26058,LR,1996,69.0,m,15-24
31827,LR,1996,105.0,m,25-34
37596,LR,1996,84.0,m,35-44
43365,LR,1996,42.0,m,45-54
49134,LR,1996,33.0,m,55-64
77981,LR,1998,18.0,f,0-14
83750,LR,1998,164.0,f,15-24
89519,LR,1998,160.0,f,25-34
95288,LR,1998,98.0,f,35-44
101057,LR,1998,45.0,f,45-54
106826,LR,1998,17.0,f,55-64
20291,LR,1998,18.0,m,0-14
26060,LR,1998,150.0,m,15-24
31829,LR,1998,229.0,m,25-34
37598,LR,1998,158.0,m,35-44
43367,LR,1998,72.0,m,45-54
49136,LR,1998,34.0,m,55-64
77983,LR,2000,21.0,f,0-14
83752,LR,2000,140.0,f,15-24
89521,LR,2000,149.0,f,25-34
95290,LR,2000,88.0,f,35-44
101059,LR,2000,28.0,f,45-54
106828,LR,2000,16.0,f,55-64
20293,LR,2000,12.0,m,0-14
26062,LR,2000,133.0,m,15-24
31831,LR,2000,196.0,m,25-34
37600,LR,2000,127.0,m,35-44
43369,LR,2000,52.0,m,45-54
49138,LR,2000,17.0,m,55-64
77984,LR,2001,18.0,f,0-14
83753,LR,2001,108.0,f,15-24
89522,LR,2001,143.0,f,25-34
95291,LR,2001,77.0,f,35-44
101060,LR,2001,35.0,f,45-54
106829,LR,2001,17.0,f,55-64
20294,LR,2001,16.0,m,0-14
26063,LR,2001,111.0,m,15-24
31832,LR,2001,174.0,m,25-34
37601,LR,2001,132.0,m,35-44
43370,LR,2001,63.0,m,45-54
49139,LR,2001,17.0,m,55-64
77985,LR,2002,26.0,f,0-14
83754,LR,2002,256.0,f,15-24
89523,LR,2002,250.0,f,25-34
95292,LR,2002,150.0,f,35-44
101061,LR,2002,86.0,f,45-54
106830,LR,2002,41.0,f,55-64
20295,LR,2002,20.0,m,0-14
26064,LR,2002,252.0,m,15-24
31833,LR,2002,315.0,m,25-34
37602,LR,2002,295.0,m,35-44
43371,LR,2002,143.0,m,45-54
49140,LR,2002,60.0,m,55-64
77986,LR,2003,12.0,f,0-14
83755,LR,2003,148.0,f,15-24
89524,LR,2003,180.0,f,25-34
95293,LR,2003,109.0,f,35-44
101062,LR,2003,43.0,f,45-54
106831,LR,2003,30.0,f,55-64
20296,LR,2003,5.0,m,0-14
26065,LR,2003,180.0,m,15-24
31834,LR,2003,215.0,m,25-34
37603,LR,2003,204.0,m,35-44
43372,LR,2003,99.0,m,45-54
49141,LR,2003,49.0,m,55-64
77987,LR,2004,39.0,f,0-14
83756,LR,2004,268.0,f,15-24
89525,LR,2004,397.0,f,25-34
95294,LR,2004,183.0,f,35-44
101063,LR,2004,123.0,f,45-54
106832,LR,2004,41.0,f,55-64
20297,LR,2004,32.0,m,0-14
26066,LR,2004,333.0,m,15-24
31835,LR,2004,427.0,m,25-34
37604,LR,2004,285.0,m,35-44
43373,LR,2004,198.0,m,45-54
49142,LR,2004,71.0,m,55-64
77988,LR,2005,37.0,f,0-14
83757,LR,2005,232.0,f,15-24
89526,LR,2005,297.0,f,25-34
95295,LR,2005,171.0,f,35-44
101064,LR,2005,108.0,f,45-54
106833,LR,2005,52.0,f,55-64
20298,LR,2005,26.0,m,0-14
26067,LR,2005,240.0,m,15-24
31836,LR,2005,352.0,m,25-34
37605,LR,2005,333.0,m,35-44
43374,LR,2005,155.0,m,45-54
49143,LR,2005,74.0,m,55-64
77989,LR,2006,55.0,f,0-14
83758,LR,2006,292.0,f,15-24
89527,LR,2006,371.0,f,25-34
95296,LR,2006,242.0,f,35-44
101065,LR,2006,125.0,f,45-54
106834,LR,2006,85.0,f,55-64
20299,LR,2006,59.0,m,0-14
26068,LR,2006,324.0,m,15-24
31837,LR,2006,442.0,m,25-34
37606,LR,2006,371.0,m,35-44
43375,LR,2006,250.0,m,45-54
49144,LR,2006,125.0,m,55-64
77991,LR,2008,56.0,f,0-14
83760,LR,2008,115.0,f,15-24
89529,LR,2008,237.0,f,25-34
95298,LR,2008,367.0,f,35-44
101067,LR,2008,298.0,f,45-54
72222,LR,2008,55.0,f,5-14
106836,LR,2008,170.0,f,55-64
20301,LR,2008,107.0,m,0-14
26070,LR,2008,129.0,m,15-24
31839,LR,2008,412.0,m,25-34
37608,LR,2008,532.0,m,35-44
43377,LR,2008,308.0,m,45-54
14532,LR,2008,104.0,m,5-14
49146,LR,2008,169.0,m,55-64
78007,LS,1995,14.0,f,0-14
83776,LS,1995,106.0,f,15-24
89545,LS,1995,125.0,f,25-34
95314,LS,1995,71.0,f,35-44
101083,LS,1995,49.0,f,45-54
106852,LS,1995,17.0,f,55-64
20317,LS,1995,9.0,m,0-14
26086,LS,1995,108.0,m,15-24
31855,LS,1995,214.0,m,25-34
37624,LS,1995,256.0,m,35-44
43393,LS,1995,189.0,m,45-54
49162,LS,1995,96.0,m,55-64
78008,LS,1996,7.0,f,0-14
83777,LS,1996,164.0,f,15-24
89546,LS,1996,189.0,f,25-34
95315,LS,1996,94.0,f,35-44
101084,LS,1996,44.0,f,45-54
106853,LS,1996,29.0,f,55-64
20318,LS,1996,12.0,m,0-14
26087,LS,1996,123.0,m,15-24
31856,LS,1996,272.0,m,25-34
37625,LS,1996,367.0,m,35-44
43394,LS,1996,223.0,m,45-54
49163,LS,1996,149.0,m,55-64
78009,LS,1997,29.0,f,0-14
83778,LS,1997,216.0,f,15-24
89547,LS,1997,272.0,f,25-34
95316,LS,1997,152.0,f,35-44
101085,LS,1997,71.0,f,45-54
106854,LS,1997,40.0,f,55-64
20319,LS,1997,11.0,m,0-14
26088,LS,1997,180.0,m,15-24
31857,LS,1997,392.0,m,25-34
37626,LS,1997,463.0,m,35-44
43395,LS,1997,307.0,m,45-54
49164,LS,1997,173.0,m,55-64
78010,LS,1998,10.0,f,0-14
83779,LS,1998,200.0,f,15-24
89548,LS,1998,283.0,f,25-34
95317,LS,1998,125.0,f,35-44
101086,LS,1998,65.0,f,45-54
106855,LS,1998,30.0,f,55-64
20320,LS,1998,6.0,m,0-14
26089,LS,1998,190.0,m,15-24
31858,LS,1998,407.0,m,25-34
37627,LS,1998,488.0,m,35-44
43396,LS,1998,372.0,m,45-54
49165,LS,1998,190.0,m,55-64
78012,LS,2000,11.0,f,0-14
83781,LS,2000,222.0,f,15-24
89550,LS,2000,336.0,f,25-34
95319,LS,2000,195.0,f,35-44
101088,LS,2000,83.0,f,45-54
106857,LS,2000,36.0,f,55-64
20322,LS,2000,8.0,m,0-14
26091,LS,2000,165.0,m,15-24
31860,LS,2000,458.0,m,25-34
37629,LS,2000,517.0,m,35-44
43398,LS,2000,395.0,m,45-54
49167,LS,2000,198.0,m,55-64
78014,LS,2002,14.0,f,0-14
83783,LS,2002,304.0,f,15-24
89552,LS,2002,447.0,f,25-34
95321,LS,2002,207.0,f,35-44
101090,LS,2002,125.0,f,45-54
106859,LS,2002,41.0,f,55-64
20324,LS,2002,10.0,m,0-14
26093,LS,2002,218.0,m,15-24
31862,LS,2002,547.0,m,25-34
37631,LS,2002,535.0,m,35-44
43400,LS,2002,347.0,m,45-54
49169,LS,2002,211.0,m,55-64
78015,LS,2003,32.0,f,0-14
83784,LS,2003,328.0,f,15-24
89553,LS,2003,567.0,f,25-34
95322,LS,2003,313.0,f,35-44
101091,LS,2003,219.0,f,45-54
106860,LS,2003,59.0,f,55-64
20325,LS,2003,10.0,m,0-14
26094,LS,2003,219.0,m,15-24
31863,LS,2003,614.0,m,25-34
37632,LS,2003,592.0,m,35-44
43401,LS,2003,466.0,m,45-54
49170,LS,2003,219.0,m,55-64
78016,LS,2004,22.0,f,0-14
83785,LS,2004,459.0,f,15-24
89554,LS,2004,691.0,f,25-34
95323,LS,2004,364.0,f,35-44
101092,LS,2004,161.0,f,45-54
106861,LS,2004,68.0,f,55-64
20326,LS,2004,29.0,m,0-14
26095,LS,2004,286.0,m,15-24
31864,LS,2004,728.0,m,25-34
37633,LS,2004,696.0,m,35-44
43402,LS,2004,448.0,m,45-54
49171,LS,2004,206.0,m,55-64
78017,LS,2005,19.0,f,0-14
83786,LS,2005,226.0,f,15-24
89555,LS,2005,721.0,f,25-34
95324,LS,2005,616.0,f,35-44
101093,LS,2005,494.0,f,45-54
106862,LS,2005,297.0,f,55-64
20327,LS,2005,32.0,m,0-14
26096,LS,2005,395.0,m,15-24
31865,LS,2005,695.0,m,25-34
37634,LS,2005,397.0,m,35-44
43403,LS,2005,148.0,m,45-54
49172,LS,2005,82.0,m,55-64
78018,LS,2006,50.0,f,0-14
83787,LS,2006,370.0,f,15-24
89556,LS,2006,642.0,f,25-34
95325,LS,2006,430.0,f,35-44
101094,LS,2006,171.0,f,45-54
106863,LS,2006,90.0,f,55-64
20328,LS,2006,33.0,m,0-14
26097,LS,2006,228.0,m,15-24
31866,LS,2006,628.0,m,25-34
37635,LS,2006,550.0,m,35-44
43404,LS,2006,440.0,m,45-54
49173,LS,2006,218.0,m,55-64
78019,LS,2007,4.0,f,0-14
83788,LS,2007,78.0,f,15-24
89557,LS,2007,121.0,f,25-34
95326,LS,2007,106.0,f,35-44
101095,LS,2007,40.0,f,45-54
72250,LS,2007,4.0,f,5-14
106864,LS,2007,13.0,f,55-64
20329,LS,2007,6.0,m,0-14
26098,LS,2007,32.0,m,15-24
31867,LS,2007,135.0,m,25-34
37636,LS,2007,73.0,m,35-44
43405,LS,2007,87.0,m,45-54
14560,LS,2007,5.0,m,5-14
49174,LS,2007,52.0,m,55-64
78020,LS,2008,24.0,f,0-14
83789,LS,2008,343.0,f,15-24
89558,LS,2008,700.0,f,25-34
95327,LS,2008,358.0,f,35-44
101096,LS,2008,146.0,f,45-54
72251,LS,2008,23.0,f,5-14
106865,LS,2008,76.0,f,55-64
20330,LS,2008,21.0,m,0-14
26099,LS,2008,223.0,m,15-24
31868,LS,2008,615.0,m,25-34
37637,LS,2008,542.0,m,35-44
43406,LS,2008,380.0,m,45-54
14561,LS,2008,21.0,m,5-14
49175,LS,2008,242.0,m,55-64
78036,LT,1995,5.0,f,0-14
83805,LT,1995,6.0,f,15-24
89574,LT,1995,53.0,f,25-34
95343,LT,1995,45.0,f,35-44
101112,LT,1995,32.0,f,45-54
106881,LT,1995,16.0,f,55-64
20346,LT,1995,4.0,m,0-14
26115,LT,1995,46.0,m,15-24
31884,LT,1995,132.0,m,25-34
37653,LT,1995,225.0,m,35-44
43422,LT,1995,176.0,m,45-54
49191,LT,1995,90.0,m,55-64
78037,LT,1996,6.0,f,0-14
83806,LT,1996,37.0,f,15-24
89575,LT,1996,62.0,f,25-34
95344,LT,1996,73.0,f,35-44
101113,LT,1996,40.0,f,45-54
106882,LT,1996,29.0,f,55-64
20347,LT,1996,2.0,m,0-14
26116,LT,1996,60.0,m,15-24
31885,LT,1996,133.0,m,25-34
37654,LT,1996,224.0,m,35-44
43423,LT,1996,206.0,m,45-54
49192,LT,1996,133.0,m,55-64
78038,LT,1997,5.0,f,0-14
83807,LT,1997,40.0,f,15-24
89576,LT,1997,77.0,f,25-34
95345,LT,1997,73.0,f,35-44
101114,LT,1997,38.0,f,45-54
106883,LT,1997,25.0,f,55-64
20348,LT,1997,2.0,m,0-14
26117,LT,1997,53.0,m,15-24
31886,LT,1997,136.0,m,25-34
37655,LT,1997,227.0,m,35-44
43424,LT,1997,213.0,m,45-54
49193,LT,1997,146.0,m,55-64
78039,LT,1998,0.0,f,0-14
83808,LT,1998,27.0,f,15-24
89577,LT,1998,25.0,f,25-34
95346,LT,1998,65.0,f,35-44
101115,LT,1998,22.0,f,45-54
106884,LT,1998,21.0,f,55-64
20349,LT,1998,0.0,m,0-14
26118,LT,1998,38.0,m,15-24
31887,LT,1998,77.0,m,25-34
37656,LT,1998,165.0,m,35-44
43425,LT,1998,163.0,m,45-54
49194,LT,1998,81.0,m,55-64
78040,LT,1999,0.0,f,0-14
83809,LT,1999,32.0,f,15-24
89578,LT,1999,48.0,f,25-34
95347,LT,1999,55.0,f,35-44
101116,LT,1999,25.0,f,45-54
106885,LT,1999,20.0,f,55-64
20350,LT,1999,0.0,m,0-14
26119,LT,1999,42.0,m,15-24
31888,LT,1999,90.0,m,25-34
37657,LT,1999,153.0,m,35-44
43426,LT,1999,22.0,m,45-54
49195,LT,1999,91.0,m,55-64
78041,LT,2000,0.0,f,0-14
83810,LT,2000,20.0,f,15-24
89579,LT,2000,37.0,f,25-34
95348,LT,2000,39.0,f,35-44
101117,LT,2000,32.0,f,45-54
106886,LT,2000,22.0,f,55-64
20351,LT,2000,1.0,m,0-14
26120,LT,2000,38.0,m,15-24
31889,LT,2000,97.0,m,25-34
37658,LT,2000,145.0,m,35-44
43427,LT,2000,155.0,m,45-54
49196,LT,2000,74.0,m,55-64
78042,LT,2001,1.0,f,0-14
83811,LT,2001,33.0,f,15-24
89580,LT,2001,59.0,f,25-34
95349,LT,2001,57.0,f,35-44
101118,LT,2001,35.0,f,45-54
106887,LT,2001,28.0,f,55-64
20352,LT,2001,0.0,m,0-14
26121,LT,2001,35.0,m,15-24
31890,LT,2001,112.0,m,25-34
37659,LT,2001,197.0,m,35-44
43428,LT,2001,155.0,m,45-54
49197,LT,2001,88.0,m,55-64
78043,LT,2002,0.0,f,0-14
83812,LT,2002,30.0,f,15-24
89581,LT,2002,59.0,f,25-34
95350,LT,2002,45.0,f,35-44
101119,LT,2002,32.0,f,45-54
106888,LT,2002,18.0,f,55-64
20353,LT,2002,1.0,m,0-14
26122,LT,2002,24.0,m,15-24
31891,LT,2002,95.0,m,25-34
37660,LT,2002,176.0,m,35-44
43429,LT,2002,142.0,m,45-54
49198,LT,2002,88.0,m,55-64
78044,LT,2003,0.0,f,0-14
83813,LT,2003,35.0,f,15-24
89582,LT,2003,49.0,f,25-34
95351,LT,2003,37.0,f,35-44
101120,LT,2003,38.0,f,45-54
106889,LT,2003,20.0,f,55-64
20354,LT,2003,1.0,m,0-14
26123,LT,2003,35.0,m,15-24
31892,LT,2003,116.0,m,25-34
37661,LT,2003,175.0,m,35-44
43430,LT,2003,174.0,m,45-54
49199,LT,2003,107.0,m,55-64
78045,LT,2004,1.0,f,0-14
83814,LT,2004,21.0,f,15-24
89583,LT,2004,48.0,f,25-34
95352,LT,2004,47.0,f,35-44
101121,LT,2004,47.0,f,45-54
106890,LT,2004,24.0,f,55-64
20355,LT,2004,0.0,m,0-14
26124,LT,2004,39.0,m,15-24
31893,LT,2004,100.0,m,25-34
37662,LT,2004,161.0,m,35-44
43431,LT,2004,173.0,m,45-54
49200,LT,2004,92.0,m,55-64
78046,LT,2005,1.0,f,0-14
83815,LT,2005,25.0,f,15-24
89584,LT,2005,41.0,f,25-34
95353,LT,2005,57.0,f,35-44
101122,LT,2005,49.0,f,45-54
72277,LT,2005,1.0,f,5-14
106891,LT,2005,23.0,f,55-64
20356,LT,2005,0.0,m,0-14
26125,LT,2005,42.0,m,15-24
31894,LT,2005,118.0,m,25-34
37663,LT,2005,186.0,m,35-44
43432,LT,2005,187.0,m,45-54
14587,LT,2005,0.0,m,5-14
49201,LT,2005,108.0,m,55-64
78047,LT,2006,0.0,f,0-14
83816,LT,2006,25.0,f,15-24
89585,LT,2006,48.0,f,25-34
95354,LT,2006,56.0,f,35-44
101123,LT,2006,52.0,f,45-54
72278,LT,2006,0.0,f,5-14
106892,LT,2006,38.0,f,55-64
20357,LT,2006,0.0,m,0-14
26126,LT,2006,38.0,m,15-24
31895,LT,2006,120.0,m,25-34
37664,LT,2006,207.0,m,35-44
43433,LT,2006,211.0,m,45-54
14588,LT,2006,0.0,m,5-14
49202,LT,2006,107.0,m,55-64
78048,LT,2007,0.0,f,0-14
83817,LT,2007,34.0,f,15-24
89586,LT,2007,41.0,f,25-34
95355,LT,2007,48.0,f,35-44
101124,LT,2007,50.0,f,45-54
72279,LT,2007,0.0,f,5-14
106893,LT,2007,22.0,f,55-64
20358,LT,2007,0.0,m,0-14
26127,LT,2007,31.0,m,15-24
31896,LT,2007,77.0,m,25-34
37665,LT,2007,165.0,m,35-44
43434,LT,2007,235.0,m,45-54
14589,LT,2007,0.0,m,5-14
49203,LT,2007,109.0,m,55-64
78049,LT,2008,1.0,f,0-14
83818,LT,2008,20.0,f,15-24
89587,LT,2008,51.0,f,25-34
95356,LT,2008,46.0,f,35-44
101125,LT,2008,36.0,f,45-54
72280,LT,2008,1.0,f,5-14
106894,LT,2008,18.0,f,55-64
20359,LT,2008,0.0,m,0-14
26128,LT,2008,39.0,m,15-24
31897,LT,2008,110.0,m,25-34
37666,LT,2008,162.0,m,35-44
43435,LT,2008,182.0,m,45-54
14590,LT,2008,0.0,m,5-14
49204,LT,2008,104.0,m,55-64
78066,LU,1996,1.0,f,0-14
83835,LU,1996,3.0,f,15-24
89604,LU,1996,2.0,f,25-34
95373,LU,1996,0.0,f,35-44
101142,LU,1996,1.0,f,45-54
106911,LU,1996,0.0,f,55-64
20376,LU,1996,0.0,m,0-14
26145,LU,1996,5.0,m,15-24
31914,LU,1996,3.0,m,25-34
37683,LU,1996,4.0,m,35-44
43452,LU,1996,2.0,m,45-54
49221,LU,1996,3.0,m,55-64
78067,LU,1997,1.0,f,0-14
83836,LU,1997,3.0,f,15-24
89605,LU,1997,0.0,f,25-34
95374,LU,1997,1.0,f,35-44
101143,LU,1997,0.0,f,45-54
106912,LU,1997,1.0,f,55-64
20377,LU,1997,1.0,m,0-14
26146,LU,1997,2.0,m,15-24
31915,LU,1997,2.0,m,25-34
37684,LU,1997,7.0,m,35-44
43453,LU,1997,3.0,m,45-54
49222,LU,1997,2.0,m,55-64
78068,LU,1998,1.0,f,0-14
83837,LU,1998,0.0,f,15-24
89606,LU,1998,1.0,f,25-34
95375,LU,1998,2.0,f,35-44
101144,LU,1998,2.0,f,45-54
106913,LU,1998,0.0,f,55-64
20378,LU,1998,0.0,m,0-14
26147,LU,1998,3.0,m,15-24
31916,LU,1998,6.0,m,25-34
37685,LU,1998,7.0,m,35-44
43454,LU,1998,4.0,m,45-54
49223,LU,1998,2.0,m,55-64
78071,LU,2001,0.0,f,0-14
83840,LU,2001,2.0,f,15-24
89609,LU,2001,2.0,f,25-34
95378,LU,2001,1.0,f,35-44
101147,LU,2001,1.0,f,45-54
106916,LU,2001,1.0,f,55-64
20381,LU,2001,0.0,m,0-14
26150,LU,2001,0.0,m,15-24
31919,LU,2001,1.0,m,25-34
37688,LU,2001,0.0,m,35-44
43457,LU,2001,0.0,m,45-54
49226,LU,2001,0.0,m,55-64
78072,LU,2002,0.0,f,0-14
83841,LU,2002,0.0,f,15-24
89610,LU,2002,2.0,f,25-34
95379,LU,2002,1.0,f,35-44
101148,LU,2002,1.0,f,45-54
106917,LU,2002,1.0,f,55-64
20382,LU,2002,0.0,m,0-14
26151,LU,2002,0.0,m,15-24
31920,LU,2002,1.0,m,25-34
37689,LU,2002,3.0,m,35-44
43458,LU,2002,3.0,m,45-54
49227,LU,2002,2.0,m,55-64
78073,LU,2003,0.0,f,0-14
83842,LU,2003,2.0,f,15-24
89611,LU,2003,1.0,f,25-34
95380,LU,2003,1.0,f,35-44
101149,LU,2003,0.0,f,45-54
106918,LU,2003,0.0,f,55-64
20383,LU,2003,0.0,m,0-14
26152,LU,2003,2.0,m,15-24
31921,LU,2003,10.0,m,25-34
37690,LU,2003,7.0,m,35-44
43459,LU,2003,1.0,m,45-54
49228,LU,2003,2.0,m,55-64
78074,LU,2004,0.0,f,0-14
83843,LU,2004,0.0,f,15-24
89612,LU,2004,5.0,f,25-34
95381,LU,2004,5.0,f,35-44
101150,LU,2004,0.0,f,45-54
106919,LU,2004,0.0,f,55-64
20384,LU,2004,0.0,m,0-14
26153,LU,2004,1.0,m,15-24
31922,LU,2004,0.0,m,25-34
37691,LU,2004,4.0,m,35-44
43460,LU,2004,3.0,m,45-54
49229,LU,2004,1.0,m,55-64
78075,LU,2005,0.0,f,0-14
83844,LU,2005,0.0,f,15-24
89613,LU,2005,2.0,f,25-34
95382,LU,2005,1.0,f,35-44
101151,LU,2005,1.0,f,45-54
72306,LU,2005,0.0,f,5-14
106920,LU,2005,1.0,f,55-64
20385,LU,2005,0.0,m,0-14
26154,LU,2005,0.0,m,15-24
31923,LU,2005,2.0,m,25-34
37692,LU,2005,2.0,m,35-44
43461,LU,2005,1.0,m,45-54
14616,LU,2005,0.0,m,5-14
49230,LU,2005,1.0,m,55-64
78076,LU,2006,0.0,f,0-14
83845,LU,2006,2.0,f,15-24
89614,LU,2006,3.0,f,25-34
95383,LU,2006,2.0,f,35-44
101152,LU,2006,0.0,f,45-54
72307,LU,2006,0.0,f,5-14
106921,LU,2006,1.0,f,55-64
20386,LU,2006,0.0,m,0-14
26155,LU,2006,0.0,m,15-24
31924,LU,2006,3.0,m,25-34
37693,LU,2006,2.0,m,35-44
43462,LU,2006,3.0,m,45-54
14617,LU,2006,0.0,m,5-14
49231,LU,2006,2.0,m,55-64
78077,LU,2007,0.0,f,0-14
83846,LU,2007,0.0,f,15-24
89615,LU,2007,0.0,f,25-34
95384,LU,2007,0.0,f,35-44
101153,LU,2007,0.0,f,45-54
72308,LU,2007,0.0,f,5-14
106922,LU,2007,0.0,f,55-64
20387,LU,2007,0.0,m,0-14
26156,LU,2007,0.0,m,15-24
31925,LU,2007,0.0,m,25-34
37694,LU,2007,1.0,m,35-44
43463,LU,2007,0.0,m,45-54
14618,LU,2007,0.0,m,5-14
49232,LU,2007,0.0,m,55-64
78078,LU,2008,0.0,f,0-14
83847,LU,2008,0.0,f,15-24
89616,LU,2008,0.0,f,25-34
95385,LU,2008,0.0,f,35-44
101154,LU,2008,0.0,f,45-54
72309,LU,2008,0.0,f,5-14
106923,LU,2008,0.0,f,55-64
20388,LU,2008,0.0,m,0-14
26157,LU,2008,0.0,m,15-24
31926,LU,2008,0.0,m,25-34
37695,LU,2008,0.0,m,35-44
43464,LU,2008,0.0,m,45-54
14619,LU,2008,0.0,m,5-14
49233,LU,2008,0.0,m,55-64
78094,LV,1995,0.0,f,0-14
